TASKID,Call Start Time,Call Duration (in seconds),Call Owner,Call Owner Id,Subject,Call Type,Call Purpose,Billable,Created Time,Modified Time,CONTACTID,ACCOUNTID,POTENTIALID,LEADID,Call Duration (in minutes),Who Id Id,What Id,SEMODULE
2000134,2021-02-17 22:01:00,480,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,1050,0,,8,,,
100024,2021-02-17 22:01:00,204,Pete Zachariah,1004,Follow up,Outbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,1286,3,,,
100094,2021-02-17 22:01:00,600,Harold Pawlan,1006,Need information,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2401,1918,0,,10,,,
1000120,2021-02-17 22:01:00,1320,Thomas Mondrake,1009,Apps Missing,Inbound,Support,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2395,1748,0,,22,,,
800086,2021-02-17 22:01:00,180,Thomas Mondrake,1009,Customer wanted info on ZBooks,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2748,,26594,,3,,,
3000248,2021-02-17 22:01:00,240,Roger Terrence,1008,CRM & books,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2376,1110,0,,4,,,
200068,2021-02-17 22:01:00,300,Roger Terrence,1008,CRM Migration,Inbound,Prospecting,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,3367,,26496,,5,,,
1000350,2021-02-17 22:01:00,300,Roger Terrence,1008,CRM,Inbound,Demo,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,1290,5,,,
4000152,2021-02-17 22:01:00,360,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,26595,,6,,,
2000113,2021-02-17 22:01:00,300,David Love,1007,Support team location?,Inbound,Prospecting,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,,,26561,,5,,,
4000239,2021-02-17 22:01:00,60,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,1,,,
1000150,2021-02-17 22:01:00,300,Roger Terrence,1008,CRN,Inbound,Demo,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,2728,,27022,,5,,,
800058,2021-02-17 22:01:00,300,Harold Pawlan,1006,James need help to registeration for free user,Inbound,Demo,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,3325,2195,0,,5,,,
3000205,2021-02-17 22:01:00,180,Harold Pawlan,1006,customer need help in QuickBooks integration,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2236,,26261,,3,,,
5000200,2021-02-17 22:01:00,300,Roger Terrence,1008,CRM,Inbound,Demo,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,3243,847,0,,5,,,
6000135,2021-02-17 22:01:00,180,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,25109,,3,,,
6000192,2021-02-17 22:01:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,4,,,
3000152,2021-02-17 22:01:00,360,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,6,,,
10000150,2021-02-17 22:01:00,300,Roger Terrence,1008,CRN,Inbound,Demo,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,2728,,27022,,5,,,
500061,2021-02-17 22:01:00,300,Harold Pawlan,1006,Credit card issue,Inbound,Prospecting,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,2216,,26723,,5,,,
5000222,2021-02-17 22:01:00,0,Jasmine Frank,1005,"customer needs to talk to payments, forwarded the ticket to payments",Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,3206,,24950,,0,,,
600052,2021-02-17 22:01:00,0,Jasmine Frank,1005,Answer Connect -,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2412,,26072,,0,,,
700058,2021-02-17 22:01:00,300,Harold Pawlan,1006,James need help to registeration for free user,Inbound,Demo,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,3325,2195,0,,5,,,
8000121,2021-02-17 22:01:00,480,Roger Terrence,1008,CRM,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,26551,,8,,,
8000246,2021-02-17 22:01:00,240,Roger Terrence,1008,Zmail,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2432,,26656,,4,,,
9000150,2021-02-17 22:01:00,300,Roger Terrence,1008,CRN,Inbound,Demo,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,2728,,27022,,5,,,
3000409,2021-02-17 22:01:00,300,Tina Thomas,1011,received a call from christina,Inbound,Support,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,5,,,
7000364,2021-02-17 22:01:00,420,Harold Pawlan,1006,customer need help with mobile add on,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2679,387,0,,7,,,
9000107,2021-02-17 22:01:00,60,David Love,1007,Voice mail.,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,3420,,26067,,1,,,
100058,2021-02-17 22:01:00,300,Harold Pawlan,1006,James need help to registeration for free user,Inbound,Demo,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,3325,2195,0,,5,,,
8000172,2021-02-17 22:01:00,180,David Love,1007,Support issue,Inbound,Administrative,No,2021-02-17 00:01:00,2021-08-12 00:07:00,3143,,26637,,3,,,
900036,2021-02-17 22:01:00,60,Pete Zachariah,1004,follow up call,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,26564,,1,,,
2000409,2021-02-17 22:01:00,300,Tina Thomas,1011,received a call from christina,Inbound,Support,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,,,25181,,5,,,
2000208,2021-02-17 22:01:00,300,Harold Pawlan,1006,customer need to extend the pay cycle..,Inbound,Prospecting,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,2460,2167,0,,5,,,
900099,2021-02-17 22:01:00,120,Harold Pawlan,1006,Wnat to schedule a DEMO for CRM,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,3463,,0,,2,,,
6000245,2021-02-17 22:01:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2253,1348,0,,4,,,
2000135,2021-02-17 22:01:00,180,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,3,,,
200069,2021-02-17 22:01:00,360,Roger Terrence,1008,CRM,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,3114,,0,,6,,,
1000121,2021-02-17 22:01:00,480,Roger Terrence,1008,CRM,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,26551,,8,,,
1000151,2021-02-17 22:01:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2543,,26074,,4,,,
5000245,2021-02-17 22:01:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2253,1348,0,,4,,,
4000216,2021-02-17 22:01:00,240,Harold Pawlan,1006,customer need help in config CRM,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,4,,,
8000199,2021-02-17 22:01:00,300,Santa Cruz Clara,1002,call out bound - answer connect,Outbound,Support,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,3247,,26532,,5,,,
10000409,2021-02-17 22:01:00,300,Tina Thomas,1011,received a call from christina,Inbound,Support,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,,,26869,,5,,,
6000136,2021-02-17 22:01:00,300,Roger Terrence,1008,CRM,Inbound,Demo,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,3418,,26512,,5,,,
5000201,2021-02-17 22:01:00,240,Roger Terrence,1008,Mail,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2957,842,0,,4,,,
7000199,2021-02-17 22:01:00,300,Santa Cruz Clara,1002,call out bound - answer connect,Outbound,Support,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,3247,,26532,,5,,,
6000367,2021-02-17 22:01:00,60,Harold Pawlan,1006,want to talk to bryan,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2336,,26012,,1,,,
600017,2021-02-17 22:01:00,1500,Santa Cruz Clara,1002,admin@livtraining.edu.au,Outbound,Support,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,,,25048,,25,,,
600022,2021-02-17 22:01:00,1200,Santa Cruz Clara,1002,Alex kalinovsky,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,20,,,
10000151,2021-02-17 22:01:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2543,,26074,,4,,,
2000114,2021-02-17 22:01:00,60,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,1,,,
500062,2021-02-17 22:01:00,1200,Tina Thomas,1011,Call with Karim,Outbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2941,,25839,,20,,,
8000122,2021-02-17 22:01:00,300,Roger Terrence,1008,CRM,Inbound,Demo,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,3352,765,0,,5,,,
400024,2021-02-17 22:01:00,204,Pete Zachariah,1004,Follow up,Outbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,3,,,
3000206,2021-02-17 22:01:00,60,Harold Pawlan,1006,customer want to talk to Bryan transferred the call,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2344,2194,0,,1,,,
7000155,2021-02-17 22:01:00,720,Thomas Mondrake,1009,GApps user,Outbound,Support,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,26875,,12,,,
9000151,2021-02-17 22:01:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2543,,26074,,4,,,
5000100,2021-02-17 22:01:00,120,Harold Pawlan,1006,Need help in customization of CRM,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2929,,26800,,2,,,
300018,2021-02-17 22:01:00,61,Lazar Mathew,1003,Follow-up,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,1,,,
300067,2021-02-17 22:01:00,120,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,2,,,
8000247,2021-02-17 22:01:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,4,,,
10000243,2021-02-17 22:01:00,0,Jasmine Frank,1005,call has been answered by Udhay and she is looking for 1 user license,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2593,401,0,,0,,,
6000193,2021-02-17 22:01:00,300,Augustine Paul,1010,wants info on CRM,Inbound,Prospecting,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,5,,,
9000108,2021-02-17 22:01:00,60,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,1,,,
200018,2021-02-17 22:01:00,61,Lazar Mathew,1003,Follow-up,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,26904,,1,,,
100096,2021-02-17 22:01:00,1800,David Love,1007,Prospect,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2528,,0,,30,,,
6000246,2021-02-17 22:01:00,240,Roger Terrence,1008,Zmail,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2432,,26656,,4,,,
1000020,2021-02-17 22:01:00,660,Lazar Mathew,1003,Sales Followup Call,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2347,1335,0,,11,,,
900013,2021-02-17 22:01:00,3600,Santa Cruz Clara,1002,Call with ginascruises@gmail.com,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,60,,,
8000146,2021-02-17 22:01:00,180,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2645,1705,0,,3,,,
1000152,2021-02-17 22:01:00,360,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,3065,6,,,
7000107,2021-02-17 22:01:00,60,David Love,1007,Voice mail.,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,3420,,26067,,1,,,
7000134,2021-02-17 22:01:00,480,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,1050,0,,8,,,
5000246,2021-02-17 22:01:00,240,Roger Terrence,1008,Zmail,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2432,,26656,,4,,,
6000137,2021-02-17 22:01:00,360,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2657,,26512,,6,,,
10000152,2021-02-17 22:01:00,360,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,6,,,
6000107,2021-02-17 22:01:00,60,David Love,1007,Voice mail.,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,3420,,26067,,1,,,
2000136,2021-02-17 22:01:00,300,Roger Terrence,1008,CRM,Inbound,Demo,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,3418,,26512,,5,,,
9000152,2021-02-17 22:01:00,360,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,27058,,6,,,
6000170,2021-02-17 22:01:00,60,David Love,1007,Voice mail.,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,3328,84,0,,1,,,
1000122,2021-02-17 22:01:00,300,Roger Terrence,1008,CRM,Inbound,Demo,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,3352,765,0,,5,,,
500036,2021-02-17 22:01:00,60,Pete Zachariah,1004,follow up call,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,1,,,
2000367,2021-02-17 22:01:00,60,Harold Pawlan,1006,want to talk to bryan,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2336,,26012,,1,,,
5000155,2021-02-17 22:01:00,720,Thomas Mondrake,1009,GApps user,Outbound,Support,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,12,,,
1000018,2021-02-17 22:01:00,61,Lazar Mathew,1003,Follow-up,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,26283,,1,,,
6000247,2021-02-17 22:01:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,4,,,
5000202,2021-02-17 22:01:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,3145,,24620,,4,,,
4000155,2021-02-17 22:01:00,720,Thomas Mondrake,1009,GApps user,Outbound,Support,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,12,,,
8000174,2021-02-17 22:01:00,1200,David Love,1007,Demo Required,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,3429,,26893,,20,,,
7000108,2021-02-17 22:01:00,60,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,1,,,
2000115,2021-02-17 22:01:00,120,David Love,1007,Support call,Inbound,Support,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,2,,,
500063,2021-02-17 22:01:00,480,Roger Terrence,1008,CRM,Inbound,Prospecting,,2021-02-17 00:01:00,2021-08-12 00:07:00,2204,203,0,,8,,,
4000363,2021-02-17 22:01:00,180,Harold Pawlan,1006,customer need help in upgrading,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,3,,,
5000247,2021-02-17 22:01:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,27071,,4,,,
800020,2021-02-17 22:01:00,660,Lazar Mathew,1003,Sales Followup Call,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2347,1335,0,,11,,,
6000108,2021-02-17 22:01:00,60,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,1,,,
200021,2021-02-17 22:01:00,600,Santa Cruz Clara,1002,Follow-up,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2288,260,0,,10,,,
2000243,2021-02-17 22:01:00,0,Jasmine Frank,1005,call has been answered by Udhay and she is looking for 1 user license,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2593,401,0,,0,,,
300068,2021-02-17 22:01:00,300,Roger Terrence,1008,CRM Migration,Inbound,Prospecting,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,3367,,26496,,5,,,
8000248,2021-02-17 22:01:00,240,Roger Terrence,1008,CRM & books,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2376,1110,0,,4,,,
500086,2021-02-17 22:01:00,180,Thomas Mondrake,1009,Customer wanted info on ZBooks,Inbound,Prospecting,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2748,,26594,,3,,,
700020,2021-02-17 22:01:00,660,Lazar Mathew,1003,Sales Followup Call,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,2347,1335,0,,11,,,
200070,2021-02-17 22:01:00,240,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,26705,,4,,,
8000147,2021-02-17 22:01:00,720,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,0,,12,,,
1000409,2021-02-17 22:01:00,300,Tina Thomas,1011,received a call from christina,Inbound,Support,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,1199,5,,,
10000200,2021-02-17 22:01:00,300,Roger Terrence,1008,CRM,Inbound,Demo,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,3243,847,0,,5,,,
6000138,2021-02-17 22:01:00,720,Roger Terrence,1008,crm,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,12,,,
3000155,2021-02-17 22:01:00,720,Thomas Mondrake,1009,GApps user,Outbound,Support,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,26218,,12,,,
7000135,2021-02-17 22:01:00,180,Roger Terrence,1008,CRM,Inbound,Demo,No,2021-02-17 00:01:00,2021-08-12 00:07:00,,,,,3,,,
1000061,2021-02-17 22:01:00,300,Harold Pawlan,1006,Credit card issue,Inbound,Prospecting,Yes,2021-02-17 00:01:00,2021-08-12 00:07:00,2216,,26723,,5,,,
9000330,2021-02-14 07:01:00,120,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,2,,,
8000331,2021-02-14 07:01:00,300,David Love,1007,Downgraded,Inbound,Negotiation,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,5,,,
6000331,2021-02-14 07:01:00,300,David Love,1007,Downgraded,Inbound,Negotiation,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,5,,,
9000331,2021-02-14 07:01:00,300,David Love,1007,Downgraded,Inbound,Negotiation,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,5,,,
4000331,2021-02-14 07:01:00,300,David Love,1007,Downgraded,Inbound,Negotiation,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,5,,,
2000331,2021-02-14 07:01:00,300,David Love,1007,Downgraded,Inbound,Negotiation,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,5,,,
7000331,2021-02-14 07:01:00,300,David Love,1007,Downgraded,Inbound,Negotiation,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,5,,,
10000331,2021-02-14 07:01:00,300,David Love,1007,Downgraded,Inbound,Negotiation,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,5,,,
5000331,2021-02-14 07:01:00,300,David Love,1007,Downgraded,Inbound,Negotiation,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,5,,,
3000331,2021-02-14 07:01:00,300,David Love,1007,Downgraded,Inbound,Negotiation,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,24864,,5,,,
1000331,2021-02-14 07:01:00,300,David Love,1007,Downgraded,Inbound,Negotiation,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,2211,5,,,
6000337,2021-02-14 07:01:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,2523,,25811,,10,,,
9000337,2021-02-14 07:01:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,2523,,25811,,10,,,
4000337,2021-02-14 07:01:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,2523,,25811,,10,,,
2000337,2021-02-14 07:01:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,2523,,25811,,10,,,
7000337,2021-02-14 07:01:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,2523,,25811,,10,,,
10000337,2021-02-14 07:01:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,2523,,25811,,10,,,
5000337,2021-02-14 07:01:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,2523,,25811,,10,,,
3000337,2021-02-14 07:01:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,2523,,25811,,10,,,
1000337,2021-02-14 07:01:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,2523,,25811,,10,,,
8000337,2021-02-14 07:01:00,600,Harold Pawlan,1006,customer need information about ZOHO CRM,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,2523,,25811,,10,,,
1000330,2021-02-14 07:01:00,120,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,1221,2,,,
8000330,2021-02-14 07:01:00,120,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,26027,,2,,,
6000330,2021-02-14 07:01:00,120,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,2,,,
4000330,2021-02-14 07:01:00,120,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,26157,,2,,,
2000330,2021-02-14 07:01:00,120,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,26974,,2,,,
7000330,2021-02-14 07:01:00,120,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,26349,,2,,,
10000330,2021-02-14 07:01:00,120,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,2,,,
5000330,2021-02-14 07:01:00,120,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,2,,,
3000330,2021-02-14 07:01:00,120,David Love,1007,Voice mail,Inbound,Prospecting,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,26408,,2,,,
1000322,2021-02-14 07:01:00,0,Jasmine Frank,1005,"called her and answered the questions regarding GApps , Mail Add-on",Inbound,Demo,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,2147,0,,,
8000322,2021-02-14 07:01:00,0,Jasmine Frank,1005,"called her and answered the questions regarding GApps , Mail Add-on",Inbound,Demo,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,25944,,0,,,
6000322,2021-02-14 07:01:00,0,Jasmine Frank,1005,"called her and answered the questions regarding GApps , Mail Add-on",Inbound,Demo,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,26603,,0,,,
9000322,2021-02-14 07:01:00,0,Jasmine Frank,1005,"called her and answered the questions regarding GApps , Mail Add-on",Inbound,Demo,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,26207,,0,,,
4000322,2021-02-14 07:01:00,0,Jasmine Frank,1005,"called her and answered the questions regarding GApps , Mail Add-on",Inbound,Demo,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,0,,,
2000322,2021-02-14 07:01:00,0,Jasmine Frank,1005,"called her and answered the questions regarding GApps , Mail Add-on",Inbound,Demo,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,26075,,0,,,
7000322,2021-02-14 07:01:00,0,Jasmine Frank,1005,"called her and answered the questions regarding GApps , Mail Add-on",Inbound,Demo,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,27128,,0,,,
10000322,2021-02-14 07:01:00,0,Jasmine Frank,1005,"called her and answered the questions regarding GApps , Mail Add-on",Inbound,Demo,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,0,,,
5000322,2021-02-14 07:01:00,0,Jasmine Frank,1005,"called her and answered the questions regarding GApps , Mail Add-on",Inbound,Demo,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,0,,,
3000322,2021-02-14 07:01:00,0,Jasmine Frank,1005,"called her and answered the questions regarding GApps , Mail Add-on",Inbound,Demo,No,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,0,,,
9000336,2021-02-14 07:01:00,300,Harold Pawlan,1006,customer need info about ZOHO CRM and need demo,Inbound,Demo,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,26207,,5,,,
9000327,2021-02-14 07:01:00,300,Roger Terrence,1008,CRM,Inbound,Demo,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,5,,,
4000336,2021-02-14 07:01:00,300,Harold Pawlan,1006,customer need info about ZOHO CRM and need demo,Inbound,Demo,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,,,5,,,
2000336,2021-02-14 07:01:00,300,Harold Pawlan,1006,customer need info about ZOHO CRM and need demo,Inbound,Demo,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,26464,,5,,,
5000336,2021-02-14 07:01:00,300,Harold Pawlan,1006,customer need info about ZOHO CRM and need demo,Inbound,Demo,Yes,2021-02-14 23:01:00,2021-08-09 23:07:00,,,26181,,5,,,
