Potential Name,Potential Owner,Created Time,Closing Date,Amount,Expected Revenue,Stage,Forecast Type,Type,Lead Source,Probability,Age in Days,Age Tier,Amount Tier,LEADID,Tasks Involved,Events Involved,Calls Involved,Activities Involved,Campaign Id
"Gow, Doris",Thomas Mondrake,"04 Mar, 2019 00:01:00","29 Mar, 2020 00:02:00","$26,400.00","$28,300.00",Closed Won,Won,New Business,Trade Show,90,391,5. Above 360 days,"3. $20,001 - $30K",2918,No,No,No,No,24000052
"Caggiano, John",Harold Pawlan,"04 Mar, 2019 00:01:00","23 Nov, 2020 00:10:00","$15,400.00","$19,100.00",Closed Won,Won,New Business,External Referral,20,630,5. Above 360 days,"2. $10,001 - $20K",2501,No,No,No,No,24000040
"Hammond, Lorraine",Tina Thomas,"04 Mar, 2019 00:01:00","01 Feb, 2020 00:12:00","$18,400.00","$10,400.00",Closed Won,Won,New Business,Trade Show,0,334,4. 181 - 360 days,"2. $10,001 - $20K",2198,No,No,No,No,24000034
"Hanson, Janice",Thomas Mondrake,"04 Mar, 2019 00:01:00","12 Mar, 2020 00:01:00","$6,400.00","$10,850.00",Closed Won,Won,New Business,Cold Call,100,374,5. Above 360 days,1. 0 - $10K,3264,No,No,No,No,24000062
"Orozco, Tomasa",Rozario Diego,"03 Mar, 2019 00:01:00","16 Jul, 2020 00:06:00","$7,400.00","$7,450.00",Closed Won,Won,New Business,Public Relations,100,501,5. Above 360 days,1. 0 - $10K,2358,No,No,No,No,24000038
"Sangster, David",Harold Pawlan,"03 Mar, 2019 00:01:00","29 Mar, 2021 00:02:00","$101,200.00","$149,400.00",Prospect,Open,New Business,Employee Referral,25,757,5. Above 360 days,5. Above 40K,3211,No,No,No,No,24000061
"Etheredge, Elisabeth",Lazar Mathew,"03 Mar, 2019 00:01:00","19 Apr, 2021 00:03:00","$7,900.00","$4,200.00",Closed Won,Won,New Business,Web Research,80,778,5. Above 360 days,1. 0 - $10K,2100,No,No,No,No,24000030
"Kline, Jean",Thomas Mondrake,"03 Mar, 2019 00:01:00","05 Mar, 2021 00:01:00","$27,000.00","$23,800.00",Closed Won,Won,New Business,Web Research,100,733,5. Above 360 days,"3. $20,001 - $30K",2451,No,No,No,No,24000039
"Colegrove, Clyde",Roger Terrence,"03 Mar, 2019 00:01:00","07 Apr, 2021 00:02:00","$21,900.00","$25,900.00",Closed Won,Won,New Business,External Referral,20,766,5. Above 360 days,"3. $20,001 - $30K",2033,No,No,No,No,24000028
"Chapman, William",Lazar Mathew,"03 Mar, 2019 00:01:00","08 Apr, 2021 00:02:00","$26,600.00","$15,200.00",Initial Offer,Open,Existing Business,Employee Referral,80,767,5. Above 360 days,"3. $20,001 - $30K",2689,No,No,No,No,24000045
"Carraway, Charles",Lazar Mathew,"02 Mar, 2019 00:01:00","04 Mar, 2021 00:01:00","$213,800.00","$227,100.00",Closed Lost,Lost,New Business,Sales Mail Alias,10,733,5. Above 360 days,5. Above 40K,3349,No,No,No,No,24000064
"Mathew, Joseph",Tina Thomas,"01 Mar, 2019 00:01:00","16 Nov, 2019 00:10:00","$28,600.00","$28,100.00",Closed Won,Won,New Business,Employee Referral,25,260,4. 181 - 360 days,"3. $20,001 - $30K",3184,No,No,No,No,24000060
"Hathorn, Kenneth",Harold Pawlan,"01 Mar, 2019 00:01:00","16 Jan, 2021 00:12:00","$79,400.00","$106,300.00",Closed Won,Won,New Business,Sales Mail Alias,80,687,5. Above 360 days,5. Above 40K,3250,No,No,No,No,24000062
"Buck, Robert",Pete Zachariah,"01 Mar, 2019 00:01:00","06 Jan, 2021 00:11:00","$16,100.00","$19,200.00",Needs Analysis,Open,New Business,OnlineStore,10,677,5. Above 360 days,"2. $10,001 - $20K",2488,No,No,No,No,24000040
"Plumb, Tracey",Thomas Mondrake,"01 Mar, 2019 00:01:00","22 Feb, 2020 00:01:00","$13,500.00","$14,100.00",Qualification,Open,Existing Business,Trade Show,100,358,4. 181 - 360 days,"2. $10,001 - $20K",2216,No,No,No,No,24000035
"Cassell, Margaret",Thomas Mondrake,"01 Mar, 2019 00:01:00","30 Mar, 2021 00:02:00","$84,300.00","$101,050.00",Closed Won,Won,New Business,Partner,100,760,5. Above 360 days,5. Above 40K,3213,No,No,No,No,24000061
"Braden, Steven",Rozario Diego,"01 Mar, 2019 00:01:00","22 Apr, 2020 00:03:00","$74,600.00","$47,800.00",Closed Won,Won,New Business,Trade Show,10,418,5. Above 360 days,5. Above 40K,2945,No,No,No,No,24000053
"Finnegan, Hank",David Love,"01 Mar, 2019 00:01:00","19 Jun, 2020 00:05:00","$239,300.00","$246,500.00",Initial Offer,Open,New Business,Advertisement,80,476,5. Above 360 days,5. Above 40K,2813,Yes,No,No,Yes,24000050
"Ortiz, Devon",Roger Terrence,"28 Feb, 2019 00:01:00","24 Apr, 2021 00:03:00","$6,600.00","$4,300.00",Closed Won,Won,Existing Business,Advertisement,75,786,5. Above 360 days,1. 0 - $10K,3326,Yes,Yes,No,Yes,24000064
"Speakman, Amy",Tina Thomas,"28 Feb, 2019 00:01:00","20 Apr, 2020 00:03:00","$211,400.00","$256,800.00",Qualification,Open,New Business,Partner,0,417,5. Above 360 days,5. Above 40K,2987,No,No,No,No,24000054
"Lowe, George",David Love,"28 Feb, 2019 00:01:00","13 Jan, 2021 00:11:00","$9,900.00","$10,300.00",Closed Won,Won,New Business,Cold Call,10,685,5. Above 360 days,1. 0 - $10K,3120,No,No,No,No,24000059
"Goodner, Francis",David Love,"27 Feb, 2019 00:01:00","31 May, 2020 00:04:00","$204,200.00","$256,100.00",Initial Offer,Open,New Business,Partner,90,459,5. Above 360 days,5. Above 40K,3140,Yes,No,No,Yes,24000060
"Darbonne, Joseph",David Love,"27 Feb, 2019 00:01:00","20 Apr, 2021 00:03:00","$23,400.00","$26,100.00",Closed Won,Won,New Business,External Referral,80,783,5. Above 360 days,"3. $20,001 - $30K",2077,No,No,No,No,24000030
"Lutes, Angela",Pete Zachariah,"27 Feb, 2019 00:01:00","08 May, 2021 00:03:00","$83,200.00","$93,650.00",Closed Lost,Lost,New Business,Employee Referral,100,801,5. Above 360 days,5. Above 40K,3237,No,No,No,No,24000061
"Morris, Claudette",Pete Zachariah,"27 Feb, 2019 00:01:00","20 Apr, 2021 00:03:00","$98,800.00","$108,350.00",Closed Lost,Lost,Existing Business,OnlineStore,20,783,5. Above 360 days,5. Above 40K,2308,No,No,No,No,24000037
"Johnson, Mary",Santa Cruz Clara,"27 Feb, 2019 00:01:00","15 Apr, 2021 00:03:00","$8,200.00","$16,000.00",Qualification,Open,New Business,Sales Mail Alias,80,778,5. Above 360 days,1. 0 - $10K,3367,No,No,No,No,24000064
"Hawthorne, Annie",Santa Cruz Clara,"27 Feb, 2019 00:01:00","02 Apr, 2021 00:02:00","$216,500.00","$242,650.00",Closed Won,Won,New Business,Advertisement,100,765,5. Above 360 days,5. Above 40K,2570,No,No,No,No,24000042
"Doucet, Vincent",Harold Pawlan,"26 Feb, 2019 00:01:00","18 Nov, 2019 00:10:00","$112,800.00","$103,250.00",Closed Won,Won,New Business,Web Research,25,265,4. 181 - 360 days,5. Above 40K,2208,No,No,No,No,24000035
"Lee, Margaret",Thomas Mondrake,"26 Feb, 2019 00:01:00","16 Feb, 2020 00:01:00","$7,000.00","$4,850.00",Closed Won,Won,Existing Business,Employee Referral,100,355,4. 181 - 360 days,1. 0 - $10K,2247,No,No,No,No,24000035
"Hernandez, Dallas",Tina Thomas,"26 Feb, 2019 00:01:00","12 Jan, 2021 00:11:00","$8,300.00","$9,550.00",Proposal/Price Quote,Open,New Business,Partner,100,686,5. Above 360 days,1. 0 - $10K,2421,No,No,No,No,24000039
"Caggiano, John",Thomas Mondrake,"26 Feb, 2019 00:01:00","01 May, 2020 00:03:00","$16,800.00","$22,100.00",Prospect,Open,New Business,Cold Call,10,430,5. Above 360 days,"2. $10,001 - $20K",3201,No,No,No,No,24000061
"Zeitz, Arthur",Rozario Diego,"26 Feb, 2019 00:01:00","26 Mar, 2021 00:02:00","$16,900.00","$17,300.00",Closed Lost,Lost,New Business,Public Relations,10,759,5. Above 360 days,"2. $10,001 - $20K",2826,No,No,No,No,24000050
"Vanburen, Virginia",Tina Thomas,"25 Feb, 2019 00:01:00","10 Dec, 2020 00:10:00","$89,600.00","$98,800.00",Closed Won,Won,Existing Business,Employee Referral,0,654,5. Above 360 days,5. Above 40K,3490,No,No,No,No,24000067
"Charles, Charles",Jasmine Frank,"25 Feb, 2019 00:01:00","21 Dec, 2019 00:11:00","$13,600.00","$15,350.00",Qualification,Open,Existing Business,Web Research,100,299,4. 181 - 360 days,"2. $10,001 - $20K",2837,No,No,No,No,24000050
"Vargas, Johnny",Jasmine Frank,"25 Feb, 2019 00:01:00","14 Dec, 2020 00:10:00","$10,000.00","$10,750.00",Needs Analysis,Open,New Business,Partner,100,658,5. Above 360 days,1. 0 - $10K,3114,No,No,No,No,24000059
"Rodriguez, Gina",Tina Thomas,"25 Feb, 2019 00:01:00","07 Feb, 2020 00:12:00","$23,500.00","$22,000.00",Initial Offer,Open,New Business,Partner,20,347,4. 181 - 360 days,"3. $20,001 - $30K",2258,No,No,No,No,24000035
"Perkins, Albert",David Love,"25 Feb, 2019 00:01:00","18 Dec, 2019 00:11:00","$244,200.00","$220,600.00",Qualification,Open,New Business,Trade Show,100,296,4. 181 - 360 days,5. Above 40K,3423,No,No,No,No,24000066
"Carmona, Valerie",Tina Thomas,"25 Feb, 2019 00:01:00","03 Dec, 2019 00:10:00","$15,100.00","$13,100.00",Closed Won,Won,Existing Business,Web Research,100,281,4. 181 - 360 days,"2. $10,001 - $20K",2091,No,No,No,No,24000030
"Herrera, Sheila",Pete Zachariah,"25 Feb, 2019 00:01:00","07 Dec, 2020 00:10:00","$6,900.00","$4,650.00",Closed Lost,Lost,Existing Business,Partner,100,651,5. Above 360 days,1. 0 - $10K,2159,No,No,No,No,24000032
"Gilson, Lenora",Harold Pawlan,"25 Feb, 2019 00:01:00","26 May, 2020 00:04:00","$11,100.00","$15,300.00",Prospect,Open,New Business,OnlineStore,100,456,5. Above 360 days,"2. $10,001 - $20K",2757,No,No,No,No,24000047
"Crawford, Sandra",Santa Cruz Clara,"24 Feb, 2019 00:01:00","24 Feb, 2020 00:01:00","$24,800.00","$23,600.00",Closed Won,Won,Existing Business,Sales Mail Alias,10,365,5. Above 360 days,"3. $20,001 - $30K",3494,No,No,No,No,24000067
"Delossantos, Donnie",Tina Thomas,"24 Feb, 2019 00:01:00","17 May, 2020 00:04:00","$12,700.00","$19,000.00",Qualification,Open,New Business,Sales Mail Alias,20,448,5. Above 360 days,"2. $10,001 - $20K",2612,Yes,No,No,Yes,24000044
"Kerfoot, Robert",David Love,"24 Feb, 2019 00:01:00","04 Apr, 2021 00:02:00","$83,000.00","$98,350.00",Closed Won,Won,New Business,Web Research,100,770,5. Above 360 days,5. Above 40K,3261,No,No,No,No,24000062
"Wagner, Annamae",Rozario Diego,"24 Feb, 2019 00:01:00","31 May, 2020 00:04:00","$5,700.00","$8,300.00",Qualification,Open,New Business,Cold Call,100,462,5. Above 360 days,1. 0 - $10K,3003,No,No,No,No,24000054
"Litchfield, Victor",Augustine Paul,"24 Feb, 2019 00:01:00","22 Nov, 2020 00:10:00","$62,600.00","$88,900.00",Closed Won,Won,New Business,OnlineStore,80,637,5. Above 360 days,5. Above 40K,2065,No,No,No,No,24000030
"Botts, Amy",Rozario Diego,"24 Feb, 2019 00:01:00","01 Nov, 2020 00:09:00","$8,500.00","$7,850.00",Closed Won,Won,New Business,Advertisement,75,616,5. Above 360 days,1. 0 - $10K,2192,No,Yes,Yes,Yes,24000034
"Dishon, Roy",Santa Cruz Clara,"23 Feb, 2019 00:01:00","01 Apr, 2021 00:02:00","$6,300.00","$10,650.00",Closed Won,Won,Existing Business,External Referral,20,768,5. Above 360 days,1. 0 - $10K,2465,No,No,No,No,24000039
"Bauman, Lawrence",Lazar Mathew,"23 Feb, 2019 00:01:00","17 Dec, 2020 00:11:00","$27,100.00","$23,300.00",Closed Won,Won,New Business,Sales Mail Alias,100,663,5. Above 360 days,"3. $20,001 - $30K",3224,No,No,No,No,24000061
"Mahoney, Elizabeth",David Love,"22 Feb, 2019 00:12:00","19 Nov, 2020 00:10:00","$15,700.00","$14,800.00",Closed Won,Won,New Business,External Referral,0,636,5. Above 360 days,"2. $10,001 - $20K",2123,No,No,No,No,24000031
"Rutherford, Thelma",Santa Cruz Clara,"22 Feb, 2019 00:12:00","19 Mar, 2021 00:02:00","$84,000.00","$97,150.00",Closed Won,Won,New Business,Employee Referral,25,756,5. Above 360 days,5. Above 40K,2203,No,No,No,No,24000034
"Johnson, Mary",Pete Zachariah,"22 Feb, 2019 00:12:00","30 Mar, 2021 00:02:00","$5,800.00","$8,250.00",Closed Won,Won,Existing Business,Cold Call,0,767,5. Above 360 days,1. 0 - $10K,1967,No,No,No,No,24000026
"Johnson, Ruth",Roger Terrence,"22 Feb, 2019 00:12:00","05 May, 2021 00:03:00","$231,800.00","$252,600.00",Closed Won,Won,New Business,External Referral,20,803,5. Above 360 days,5. Above 40K,3428,No,No,No,No,24000066
"Kuiper, Billy",Pete Zachariah,"22 Feb, 2019 00:12:00","07 Mar, 2021 00:01:00","$11,400.00","$20,100.00",Initial Offer,Open,New Business,Public Relations,20,744,5. Above 360 days,"2. $10,001 - $20K",2305,No,No,No,No,24000037
"Chacon, Irene",Augustine Paul,"22 Feb, 2019 00:12:00","15 Apr, 2021 00:03:00","$12,800.00","$10,800.00",Qualification,Open,Existing Business,Advertisement,80,783,5. Above 360 days,"2. $10,001 - $20K",2678,No,No,No,No,24000045
"Marone, Philip",Pete Zachariah,"21 Feb, 2019 00:12:00","17 Apr, 2021 00:03:00","$7,800.00","$9,750.00",Needs Analysis,Open,New Business,Trade Show,20,786,5. Above 360 days,1. 0 - $10K,2666,No,No,No,No,24000044
"Johnston, Rose",Pete Zachariah,"21 Feb, 2019 00:12:00","19 Apr, 2020 00:03:00","$17,000.00","$20,000.00",Closed Won,Won,New Business,External Referral,100,423,5. Above 360 days,"2. $10,001 - $20K",3247,No,No,No,No,24000062
"Schmidt, Estela",Rozario Diego,"21 Feb, 2019 00:12:00","22 Apr, 2020 00:03:00","$86,100.00","$105,950.00",Closed Won,Won,New Business,Trade Show,100,426,5. Above 360 days,5. Above 40K,2514,No,No,No,No,24000040
"Perez, Peggy",David Love,"21 Feb, 2019 00:12:00","12 Jan, 2020 00:11:00","$29,400.00","$24,400.00",Qualification,Open,New Business,Advertisement,80,325,4. 181 - 360 days,"3. $20,001 - $30K",2634,No,No,No,No,24000044
"Moore, Larry",Rozario Diego,"21 Feb, 2019 00:12:00","14 Jan, 2020 00:11:00","$27,600.00","$29,900.00",Closed Won,Won,New Business,Trade Show,0,327,4. 181 - 360 days,"3. $20,001 - $30K",2746,Yes,No,No,Yes,24000047
"Diaz, Lucia",Rozario Diego,"21 Feb, 2019 00:12:00","13 Dec, 2019 00:10:00","$24,200.00","$31,100.00",Closed Lost,Lost,New Business,Advertisement,20,295,4. 181 - 360 days,"3. $20,001 - $30K",3227,No,No,No,No,24000061
"Miles, Stephen",Harold Pawlan,"21 Feb, 2019 00:12:00","09 May, 2020 00:03:00","$19,100.00","$15,000.00",Closed Won,Won,New Business,Partner,100,443,5. Above 360 days,"2. $10,001 - $20K",2339,No,No,No,No,24000037
"Roy, Mary",Lazar Mathew,"21 Feb, 2019 00:12:00","09 Nov, 2020 00:09:00","$6,000.00","$5,550.00",Closed Won,Won,Existing Business,OnlineStore,75,627,5. Above 360 days,1. 0 - $10K,2119,No,No,Yes,Yes,24000031
"Rubenstein, Ernest",Tina Thomas,"20 Feb, 2019 00:12:00","01 Jan, 2021 00:11:00","$10,400.00","$17,000.00",Closed Won,Won,New Business,Cold Call,100,681,5. Above 360 days,"2. $10,001 - $20K",2814,No,No,No,No,24000050
"Joyce, Mark",Rozario Diego,"20 Feb, 2019 00:12:00","09 Jun, 2020 00:04:00","$52,700.00","$89,200.00",Qualification,Open,New Business,Web Research,100,475,5. Above 360 days,5. Above 40K,2163,No,No,No,No,24000032
"Keele, Gary",Lazar Mathew,"20 Feb, 2019 00:12:00","21 Nov, 2020 00:10:00","$98,600.00","$92,050.00",Qualification,Open,Existing Business,OnlineStore,80,640,5. Above 360 days,5. Above 40K,2011,No,No,No,No,24000027
"Montgomery, Richard",Jasmine Frank,"19 Feb, 2019 00:12:00","28 Feb, 2021 00:01:00","$89,400.00","$93,500.00",Qualification,Open,New Business,Advertisement,20,740,5. Above 360 days,5. Above 40K,3506,Yes,No,No,Yes,24000068
"Fuller, Carl",Tina Thomas,"19 Feb, 2019 00:12:00","15 Nov, 2019 00:10:00","$6,500.00","$9,500.00",Closed Won,Won,New Business,External Referral,20,269,4. 181 - 360 days,1. 0 - $10K,2167,No,No,No,No,24000032
"Beasley, Ike",Jasmine Frank,"19 Feb, 2019 00:12:00","27 May, 2020 00:04:00","$35,000.00","$17,300.00",Closed Won,Won,Existing Business,Public Relations,100,463,5. Above 360 days,"4. $30,001 - $40K",2593,No,No,No,No,24000043
"Phillip, Anthony",Roger Terrence,"19 Feb, 2019 00:12:00","19 Jul, 2020 00:06:00","$14,300.00","$10,300.00",Closed Lost,Lost,New Business,OnlineStore,90,516,5. Above 360 days,"2. $10,001 - $20K",3487,No,No,No,No,24000067
"Berry, Eric",Jasmine Frank,"18 Feb, 2019 00:12:00","18 Jan, 2021 00:12:00","$233,000.00","$200,500.00",Closed Won,Won,New Business,Sales Mail Alias,10,700,5. Above 360 days,5. Above 40K,2953,No,No,No,No,24000053
"Smith, Kristin",Thomas Mondrake,"18 Feb, 2019 00:12:00","30 Apr, 2021 00:03:00","$24,700.00","$25,000.00",Initial Offer,Open,New Business,Web Research,100,802,5. Above 360 days,"3. $20,001 - $30K",2343,No,No,No,No,24000037
"Lyon, Gertrude",Augustine Paul,"18 Feb, 2019 00:12:00","08 Feb, 2020 00:12:00","$61,100.00","$79,700.00",Prospect,Open,Existing Business,Trade Show,20,355,4. 181 - 360 days,5. Above 40K,2468,No,No,No,No,24000039
"Amy, Joshua",Harold Pawlan,"18 Feb, 2019 00:12:00","06 Dec, 2019 00:10:00","$34,200.00","$32,100.00",Closed Won,Won,Existing Business,Advertisement,10,291,4. 181 - 360 days,"4. $30,001 - $40K",2399,No,No,No,No,24000038
"Hicks, James",Santa Cruz Clara,"18 Feb, 2019 00:12:00","15 May, 2021 00:04:00","$15,400.00","$16,100.00",Prospect,Open,Existing Business,Public Relations,10,817,5. Above 360 days,"2. $10,001 - $20K",2494,No,No,No,No,24000040
"Estrada, Claire",David Love,"18 Feb, 2019 00:12:00","07 May, 2020 00:03:00","$81,300.00","$89,800.00",Qualification,Open,New Business,Partner,100,444,5. Above 360 days,5. Above 40K,2709,No,No,No,No,24000046
"Barrow, Jose",Lazar Mathew,"17 Feb, 2019 00:12:00","15 Apr, 2021 00:03:00","$24,600.00","$29,800.00",Closed Lost,Lost,New Business,Web Research,10,788,5. Above 360 days,"3. $20,001 - $30K",2434,No,No,No,No,24000039
"Holder, Jennifer",Roger Terrence,"17 Feb, 2019 00:12:00","23 Apr, 2021 00:03:00","$95,100.00","$100,700.00",Closed Won,Won,New Business,OnlineStore,80,796,5. Above 360 days,5. Above 40K,2209,No,No,No,No,24000035
"Williams, Celia",David Love,"16 Feb, 2019 00:12:00","12 Mar, 2021 00:01:00","$25,100.00","$30,500.00",Proposal/Price Quote,Open,New Business,Web Research,10,755,5. Above 360 days,"3. $20,001 - $30K",2425,No,No,No,No,24000039
"Nash, Beth",Rozario Diego,"16 Feb, 2019 00:12:00","17 Nov, 2019 00:10:00","$24,800.00","$29,500.00",Closed Lost,Lost,Existing Business,Trade Show,100,274,4. 181 - 360 days,"3. $20,001 - $30K",2415,No,No,No,No,24000039
"Tate, Soon",Lazar Mathew,"16 Feb, 2019 00:12:00","05 Nov, 2020 00:09:00","$13,600.00","$9,650.00",Closed Won,Won,Existing Business,Cold Call,100,628,5. Above 360 days,"2. $10,001 - $20K",2508,Yes,Yes,No,Yes,24000040
"Miller, William",Rozario Diego,"15 Feb, 2019 00:12:00","28 Feb, 2021 00:01:00","$97,100.00","$106,350.00",Closed Lost,Lost,New Business,Trade Show,100,744,5. Above 360 days,5. Above 40K,3467,No,No,No,No,24000067
"Edwards, Richard",Roger Terrence,"15 Feb, 2019 00:12:00","14 May, 2021 00:03:00","$11,400.00","$14,300.00",Closed Won,Won,New Business,Employee Referral,80,819,5. Above 360 days,"2. $10,001 - $20K",3391,No,No,No,No,24000065
"Celestine, Gary",Augustine Paul,"15 Feb, 2019 00:12:00","01 May, 2021 00:03:00","$13,700.00","$15,500.00",Closed Won,Won,New Business,Employee Referral,0,806,5. Above 360 days,"2. $10,001 - $20K",2949,No,No,No,No,24000053
"Stach, Allan",Augustine Paul,"15 Feb, 2019 00:12:00","05 Feb, 2020 00:12:00","$19,700.00","$18,600.00",Qualification,Open,New Business,External Referral,100,355,4. 181 - 360 days,"2. $10,001 - $20K",3329,No,No,No,No,24000064
"Celestine, Gary",Santa Cruz Clara,"14 Feb, 2019 00:12:00","18 Feb, 2021 00:01:00","$14,400.00","$18,500.00",Qualification,Open,Existing Business,Partner,100,735,5. Above 360 days,"2. $10,001 - $20K",2249,No,No,No,No,24000035
"Sanchez, Linda",Rozario Diego,"14 Feb, 2019 00:12:00","06 Jan, 2021 00:11:00","$9,800.00","$7,900.00",Closed Won,Won,Existing Business,Partner,0,692,5. Above 360 days,1. 0 - $10K,2601,Yes,No,No,Yes,24000043
"McKenzie, Rene",Jasmine Frank,"14 Feb, 2019 00:12:00","06 May, 2020 00:03:00","$15,100.00","$19,100.00",Qualification,Open,New Business,Partner,75,447,5. Above 360 days,"2. $10,001 - $20K",3338,No,No,No,No,24000064
"Struck, Adelaida",Lazar Mathew,"14 Feb, 2019 00:12:00","09 Dec, 2020 00:10:00","$15,000.00","$14,100.00",Qualification,Open,New Business,Cold Call,20,664,5. Above 360 days,"2. $10,001 - $20K",2031,No,No,No,No,24000028
"Crawford, Sandra",Lazar Mathew,"13 Feb, 2019 00:12:00","23 Jan, 2020 00:12:00","$55,200.00","$43,300.00",Qualification,Open,New Business,OnlineStore,100,344,4. 181 - 360 days,5. Above 40K,2794,No,No,No,No,24000048
"McDaniel, Ross",Thomas Mondrake,"13 Feb, 2019 00:12:00","08 Mar, 2020 00:01:00","$82,900.00","$91,450.00",Closed Won,Won,New Business,External Referral,100,389,5. Above 360 days,5. Above 40K,2285,No,No,No,No,24000036
"Mignone, Mindy",Augustine Paul,"13 Feb, 2019 00:12:00","20 Jun, 2020 00:05:00","$10,300.00","$16,200.00",Needs Analysis,Open,New Business,Trade Show,100,493,5. Above 360 days,"2. $10,001 - $20K",2774,No,No,No,No,24000048
"Plumb, Tracey",Augustine Paul,"13 Feb, 2019 00:12:00","11 Feb, 2020 00:12:00","$27,700.00","$28,600.00",Initial Offer,Open,New Business,Public Relations,100,363,5. Above 360 days,"3. $20,001 - $30K",2916,No,No,No,No,24000052
"McComb, William",Harold Pawlan,"13 Feb, 2019 00:12:00","04 Dec, 2020 00:10:00","$227,800.00","$205,500.00",Closed Won,Won,New Business,Public Relations,10,660,5. Above 360 days,5. Above 40K,1971,No,No,No,No,24000026
"Moore, Andrew",Augustine Paul,"13 Feb, 2019 00:12:00","30 Dec, 2019 00:11:00","$20,400.00","$19,500.00",Closed Lost,Lost,New Business,Employee Referral,100,320,4. 181 - 360 days,"3. $20,001 - $30K",3328,Yes,Yes,No,Yes,24000064
"Roach, Johnathan",David Love,"13 Feb, 2019 00:12:00","22 Dec, 2020 00:11:00","$25,900.00","$29,300.00",Closed Won,Won,Existing Business,Partner,100,678,5. Above 360 days,"3. $20,001 - $30K",2673,No,No,No,No,24000044
"Sims, Jill",Augustine Paul,"12 Feb, 2019 00:12:00","11 Nov, 2020 00:09:00","$91,600.00","$108,850.00",Closed Won,Won,New Business,Cold Call,10,638,5. Above 360 days,5. Above 40K,2635,No,Yes,Yes,Yes,24000044
"Nixon, Pauline",Tina Thomas,"12 Feb, 2019 00:12:00","03 Jan, 2020 00:11:00","$232,100.00","$253,650.00",Qualification,Open,New Business,Trade Show,0,325,4. 181 - 360 days,5. Above 40K,2450,No,No,No,No,24000039
"Voris, Barbara",Rozario Diego,"12 Feb, 2019 00:12:00","05 May, 2021 00:03:00","$11,000.00","$11,100.00",Closed Lost,Lost,New Business,Cold Call,0,813,5. Above 360 days,"2. $10,001 - $20K",2193,No,No,No,No,24000034
