LEADID,Last Name,Company,Lead Owner,Email,Mobile,Website,Industry,Lead Source,Lead Status,Created Time,CONVERTED,month_Created Time1
1424,Jack,Office Warehouse,Roger Terrence,CharlesTJack@dayrep.com,618-644-0160,WritingApps.com,Government/Military,Trade Show,Pre Qualified,"08 Sep, 2018 00:08:00",Yes,September
1062,Carter,Intelacard,Lazar Mathew,LeathaDCarter@gustr.com,916-471-3314,BuildPhone.com,Service Provider,Trade Show,Junk Lead,"08 Sep, 2018 00:07:00",Yes,September
1100,Golden,Gold Medal,David Love,MichaelKGolden@gustr.com,212-936-4937,PlatinumTalk.com,IT Services,Partner,Contact in Future,"07 Sep, 2018 00:08:00",Yes,September
1217,Boyd,Realty Depot,Jasmine Frank,MelissaJBoyd@einrot.com,270-428-9039,DirectionTracker.com,Manufacturing,Partner,Pre Qualified,"07 Sep, 2018 00:07:00",Yes,September
1490,Burk,Powerbod,Thomas Mondrake,WillieDBurk@einrot.com,813-846-2328,BestOfFoods.com,Consulting,Trade Show,Contacted,"07 Sep, 2018 00:07:00",Yes,September
1556,Williamson,Back To Basics Chiropractic Clinic,Pete Zachariah,JamieJWilliamson@fleckens.hu,954-287-9982,MormonRules.com,Consulting,External Referral,Contact in Future,"07 Sep, 2018 00:07:00",Yes,September
1317,Stclair,Fisher Foods,Roger Terrence,DustinTStclair@rhyta.com,917-388-9540,PodSocket.com,Education,External Referral,Contact in Future,"07 Sep, 2018 00:07:00",Yes,September
1328,Johnson,Eden Lawn Service,Rozario Diego,RuthEJohnson@rhyta.com,503-605-2188,CareerOnDemand.com,Technology,Partner,Contacted,"07 Sep, 2018 00:07:00",Yes,September
1345,McGrath,Golf Augusta Pro Shops,Lazar Mathew,MaryCMcGrath@gustr.com,757-351-8198,NoveltyThings.com,Service Provider,Online Store,Lost Lead,"07 Sep, 2018 00:07:00",Yes,September
1365,Litchfield,Ejecta,Pete Zachariah,VictorHLitchfield@armyspy.com,706-801-0343,SelfSmarts.com,Technology,External Referral,Not Contacted,"07 Sep, 2018 00:07:00",Yes,September
1407,Vance,Vibrant Man,Lazar Mathew,VanessaJVance@superrito.com,408-207-4573,ForumStreaming.com,Consulting,Online Store,Contact in Future,"07 Sep, 2018 00:07:00",Yes,September
1685,Guerra,Rich and Happy,Santa Cruz Clara,LesterEGuerra@fleckens.hu,941-552-7079,PlacePros.com,Education,External Referral,Attempted to Contact,"06 Sep, 2018 00:07:00",Yes,September
1441,Duncan,Smitty's Marketplace,Thomas Mondrake,MarkRDuncan@dayrep.com,757-388-6662,DownloadSigns.com,Education,Public Relations,Attempted to Contact,"06 Sep, 2018 00:07:00",Yes,September
1277,Giannini,Sagebrush,Thomas Mondrake,AllenTGiannini@cuvox.de,770-795-4819,SoapScripts.com,Service Provider,Sales Mail Alias,Contact in Future,"06 Sep, 2018 00:07:00",Yes,September
1494,Sullins,Security Sporting Goods,Thomas Mondrake,VicenteHSullins@dayrep.com,217-758-8729,ToneTunes.com,Manufacturing,Sales Mail Alias,Contacted,"05 Sep, 2018 00:07:00",Yes,September
1526,Cadle,First Rate Choice,David Love,WilliamACadle@fleckens.hu,609-282-4509,WhoIsExchange.com,Education,Advertisement,Contacted,"05 Sep, 2018 00:07:00",Yes,September
1580,Bidwell,Angel's,Harold Pawlan,MarkHBidwell@armyspy.com,251-207-3185,MidwifeLocator.com,Consulting,Cold Call,Contacted,"05 Sep, 2018 00:07:00",Yes,September
1114,Schmidt,Asiatic Solutions,Santa Cruz Clara,EstelaDSchmidt@rhyta.com,850-982-9211,EmailRemedy.com,Financial Services,Partner,Contact in Future,"05 Sep, 2018 00:07:00",Yes,September
1485,Wilborn,Nickerson Farms,Thomas Mondrake,JohnCWilborn@armyspy.com,225-279-1375,BlackjackGroup.com,Communications,Web Research,Contacted,"04 Sep, 2018 00:07:00",Yes,September
1322,Isenhour,SoundTrack,Thomas Mondrake,EmmaJIsenhour@cuvox.de,419-880-9735,EntrepreneurWork.com,IT Services,Cold Call,Contacted,"04 Sep, 2018 00:07:00",Yes,September
1605,Kuiper,Soul Sounds Unlimited,Tina Thomas,BillyNKuiper@dayrep.com,781-321-5512,BloggerLookup.com,Manufacturing,Cold Call,Contact in Future,"04 Sep, 2018 00:07:00",Yes,September
1302,Lanford,Chatham,Pete Zachariah,DavidKLanford@teleworm.us,520-631-6796,MoisturizingBodySpray.com,Education,Online Store,Pre Qualified,"03 Sep, 2018 00:07:00",Yes,September
1143,Taylor,Fedco,Santa Cruz Clara,TarynRTaylor@teleworm.us,479-233-0603,CheapCabinetry.com,Pharma,Public Relations,Junk Lead,"03 Sep, 2018 00:07:00",Yes,September
1663,Hartman,Carter's Foods,Harold Pawlan,HarryNHartman@superrito.com,410-514-0847,WifiStudent.com,Financial Services,Sales Mail Alias,Pre Qualified,"03 Sep, 2018 00:07:00",Yes,September
1665,Vierra,Perisolution,Rozario Diego,GarryFVierra@teleworm.us,217-855-2672,TurkeyPizza.com,Communications,Cold Call,Contacted,"03 Sep, 2018 00:07:00",Yes,September
1431,Blackwell,Bombay Company,Pete Zachariah,JessicaTBlackwell@rhyta.com,323-951-5606,LacrosseFields.com,Service Provider,Web Research,Junk Lead,"02 Sep, 2018 00:07:00",Yes,September
1444,Patterson,McMahan's Furniture,Pete Zachariah,JackieMPatterson@teleworm.us,212-818-2990,LawnLessons.com,Technology,Advertisement,Lost Lead,"02 Sep, 2018 00:07:00",Yes,September
1455,Langlais,Odyssey Records & Tapes,Lazar Mathew,MicahALanglais@superrito.com,469-654-7310,OrderInteractive.com,Manufacturing,Cold Call,Not Contacted,"02 Sep, 2018 00:07:00",Yes,September
1258,Ortiz,Steinberg's,Tina Thomas,ScottJOrtiz@einrot.com,818-629-3630,CartRepairs.com,Technology,Cold Call,Pre Qualified,"02 Sep, 2018 00:07:00",Yes,September
1592,Ramos,Belle Lady,Thomas Mondrake,TheresaJRamos@jourrapide.com,423-291-2208,ComputerLookup.com,Consulting,External Referral,Contact in Future,"02 Sep, 2018 00:07:00",Yes,September
1412,Tuttle,Platinum Interior Design,Rozario Diego,WillieJTuttle@gustr.com,585-533-5031,SeekGamer.com,Manufacturing,Advertisement,Contacted,"02 Sep, 2018 00:07:00",Yes,September
1159,Connolly,The Flying Bear,Lazar Mathew,BobbyRConnolly@superrito.com,845-832-3172,LunchLookup.com,Government/Military,Advertisement,Pre Qualified,"02 Sep, 2018 00:07:00",Yes,September
1245,Newell,Vinyl Fever,Jasmine Frank,NormaWNewell@fleckens.hu,828-358-8066,TideClub.com,Communications,Partner,Contact in Future,"01 Sep, 2018 00:07:00",Yes,September
1543,Flynn,Gold Touch,Lazar Mathew,MathewMFlynn@teleworm.us,484-684-7338,ThatsRelief.com,Consulting,Web Research,Lost Lead,"01 Sep, 2018 00:07:00",Yes,September
1295,Hubbard,Pearl Architectural Design,Thomas Mondrake,PaulMHubbard@fleckens.hu,956-439-6841,SolarHills.com,Consulting,Web Research,Contact in Future,"01 Sep, 2018 00:07:00",Yes,September
1126,Billingsley,Warehouse Club Inc.,David Love,KristenCBillingsley@fleckens.hu,215-545-3764,SystemReseller.com,Communications,Cold Call,Attempted to Contact,"01 Sep, 2018 00:07:00",Yes,September
1075,Dumond,Cuppy's Coffee,Tina Thomas,DomingaJDumond@cuvox.de,559-579-0450,TravelLesson.com,Education,Sales Mail Alias,Lost Lead,"31 Aug, 2018 00:07:00",Yes,August
1347,Willett,Maxiserve,Thomas Mondrake,CherylRWillett@cuvox.de,718-788-9523,TraderRating.com,Consulting,Trade Show,Not Contacted,"31 Aug, 2018 00:07:00",Yes,August
1144,Pinckney,Big Star Markets,David Love,RobertNPinckney@einrot.com,252-360-0787,CelebrityKaraoke.com,Manufacturing,Employee Referral,Attempted to Contact,"31 Aug, 2018 00:07:00",Yes,August
1161,Kerfoot,L' Fish,Harold Pawlan,RobertAKerfoot@armyspy.com,801-574-8157,FastFoodSupply.com,IT Services,Web Research,Junk Lead,"31 Aug, 2018 00:07:00",Yes,August
1544,Ward,Kids Mart,Roger Terrence,ShirleyCWard@gustr.com,520-318-9918,DoubleCredits.com,Manufacturing,Trade Show,Contacted,"30 Aug, 2018 00:07:00",Yes,August
1616,Goodwin,Creative Wealth,Augustine Paul,MarkEGoodwin@rhyta.com,847-747-3987,BinBuilder.com,Consulting,Partner,Contacted,"30 Aug, 2018 00:07:00",Yes,August
1391,Carmona,Sistemos,Augustine Paul,ValerieJCarmona@armyspy.com,408-621-4705,OpeningJokes.com,Service Provider,Advertisement,Contacted,"30 Aug, 2018 00:07:00",Yes,August
1683,Shelton,Simply Save,Roger Terrence,MargaretGShelton@armyspy.com,708-878-5003,FashionExam.com,Government/Military,Web Research,Contacted,"30 Aug, 2018 00:07:00",Yes,August
1191,Grissom,Peaches,Thomas Mondrake,LatonyaJGrissom@gustr.com,206-953-1530,ProvidenceCasino.com,Pharma,Partner,Contact in Future,"29 Aug, 2018 00:07:00",Yes,August
1352,Clark,De Pinna,Santa Cruz Clara,LindaFClark@teleworm.us,660-425-8783,CopperBroker.com,Technology,Advertisement,Pre Qualified,"29 Aug, 2018 00:07:00",Yes,August
1151,Moore,Stratagee,Lazar Mathew,MaryJMoore@teleworm.us,414-704-5498,KeywordPortfolios.com,Pharma,Online Store,Contacted,"29 Aug, 2018 00:07:00",Yes,August
1254,Bell,Century House,Lazar Mathew,CalebDBell@armyspy.com,936-548-4839,ToyPulse.com,IT Services,Advertisement,Contact in Future,"28 Aug, 2018 00:07:00",Yes,August
1020,Lowe,Practi-Plan,Roger Terrence,GeorgeMLowe@gustr.com,952-927-4769,EffectBuilder.com,Education,Employee Referral,Lost Lead,"28 Aug, 2018 00:07:00",Yes,August
1618,Hinderliter,Electronics Source,Jasmine Frank,JohnSHinderliter@superrito.com,617-530-5452,SoftballHub.com,Government/Military,External Referral,Pre Qualified,"28 Aug, 2018 00:07:00",Yes,August
1204,Walker,Paul's Food Mart,David Love,ChristinaLWalker@jourrapide.com,267-243-4269,TurkeyPizza.com,Communications,Web Research,Contact in Future,"27 Aug, 2018 00:07:00",Yes,August
1293,Gonzalez,Price's Electronics,Harold Pawlan,WilliamKGonzalez@gustr.com,212-771-9815,ProspectTalk.com,Government/Military,Public Relations,Not Contacted,"27 Aug, 2018 00:07:00",Yes,August
1043,Brown,Matrix Interior Design,Lazar Mathew,MaryOBrown@jourrapide.com,225-588-1626,CustomizedRugs.com,Manufacturing,Public Relations,Contacted,"27 Aug, 2018 00:07:00",Yes,August
1299,Weber,Waccamaw's Homeplace,Tina Thomas,VivianSWeber@einrot.com,517-765-7865,SewAddict.com,Manufacturing,Sales Mail Alias,Pre Qualified,"27 Aug, 2018 00:07:00",Yes,August
1315,Dozier,Brand Names,Harold Pawlan,RaeRDozier@fleckens.hu,215-355-9407,InsuranceKeywords.com,Technology,Trade Show,Attempted to Contact,"27 Aug, 2018 00:07:00",Yes,August
1091,Delarosa,Body Toning,David Love,AndrewKDelarosa@armyspy.com,402-753-5594,BasicFM.com,Service Provider,Web Research,Pre Qualified,"27 Aug, 2018 00:07:00",Yes,August
1532,Clark,Smitty's Marketplace,David Love,CarolDClark@teleworm.us,202-782-9604,StLouisLighting.com,Pharma,Online Store,Pre Qualified,"26 Aug, 2018 00:07:00",Yes,August
1639,Miles,Play Town,Augustine Paul,StephenJMiles@cuvox.de,801-355-1220,CelebrityLookup.com,Service Provider,Online Store,Junk Lead,"26 Aug, 2018 00:07:00",Yes,August
1256,Lai,Standard Food,Roger Terrence,DanielJLai@armyspy.com,256-281-9755,ShadowDrops.com,Pharma,Trade Show,Contacted,"25 Aug, 2018 00:07:00",Yes,August
1005,Brock,Gas Depot,Thomas Mondrake,JenniferDBrock@cuvox.de,440-602-6929,BiteNails.com,Consulting,Trade Show,Pre Qualified,"25 Aug, 2018 00:07:00",Yes,August
1287,Wildermuth,Expo Superstore,David Love,BradleyEWildermuth@einrot.com,320-839-2032,BabyItemRecalls.com,IT Services,Cold Call,Contacted,"25 Aug, 2018 00:07:00",Yes,August
1324,Curry,Strength Gurus,Santa Cruz Clara,JoseWCurry@rhyta.com,610-686-3851,LemonSalmon.com,IT Services,Partner,Attempted to Contact,"25 Aug, 2018 00:07:00",Yes,August
1349,Barone,Twin Food Stores,Thomas Mondrake,TamaraDBarone@jourrapide.com,716-693-1942,MediumTube.com,Communications,External Referral,Contact in Future,"25 Aug, 2018 00:07:00",Yes,August
1121,Humbert,Great Clothes,Santa Cruz Clara,PhyllisMHumbert@einrot.com,512-260-5447,CreditAutomatic.com,Education,Online Store,Not Contacted,"25 Aug, 2018 00:07:00",Yes,August
1384,Corker,Electric Avenue,Augustine Paul,GwendolynJCorker@armyspy.com,408-715-3251,LinkPirates.com,IT Services,Sales Mail Alias,Pre Qualified,"25 Aug, 2018 00:07:00",Yes,August
1398,Orourke,Fedco,Augustine Paul,LonnieYOrourke@jourrapide.com,254-725-9239,TravelingCoupons.com,Financial Services,Employee Referral,Pre Qualified,"25 Aug, 2018 00:07:00",Yes,August
1465,Colon,Success Is Yours,Roger Terrence,LauraMColon@armyspy.com,863-978-5835,WirelessAlley.com,Pharma,Trade Show,Pre Qualified,"24 Aug, 2018 00:07:00",Yes,August
1497,Smith,L' Fish,Augustine Paul,MelissaSSmith@gustr.com,781-738-4295,TutorShow.com,Technology,Partner,Pre Qualified,"24 Aug, 2018 00:07:00",Yes,August
1533,Fischer,Video Concepts,Santa Cruz Clara,ScotMFischer@teleworm.us,765-333-2980,ComplianceInChina.com,IT Services,Web Research,Contact in Future,"24 Aug, 2018 00:07:00",Yes,August
1089,Weber,Jack Lang,Tina Thomas,BeatriceEWeber@dayrep.com,212-758-6903,CallingWireless.com,Technology,Online Store,Contacted,"24 Aug, 2018 00:07:00",Yes,August
1152,Murrell,Earthworks Garden Kare,Jasmine Frank,RobertGMurrell@dayrep.com,540-305-6879,PharmaTag.com,Manufacturing,Sales Mail Alias,Junk Lead,"24 Aug, 2018 00:07:00",Yes,August
1671,Coffman,Licorice Pizza,Jasmine Frank,SophiaMCoffman@armyspy.com,440-836-5348,NoteNews.com,Service Provider,Employee Referral,Not Contacted,"24 Aug, 2018 00:07:00",Yes,August
1417,Johnson,Ukrop's Super Market,Thomas Mondrake,DuncanMJohnson@cuvox.de,254-520-4999,BuyCords.com,Government/Military,Cold Call,Lost Lead,"24 Aug, 2018 00:07:00",Yes,August
1692,Rocha,Tape World,Harold Pawlan,KevinFRocha@gustr.com,608-377-6004,PrivilegeRewards.com,IT Services,Online Store,Contacted,"23 Aug, 2018 00:07:00",Yes,August
1184,Fitzgerald,MacMarr Stores,Augustine Paul,CliffordSFitzgerald@gustr.com,562-434-3366,RecruitingBlitz.com,Technology,Partner,Contacted,"23 Aug, 2018 00:07:00",Yes,August
1259,Jackson,Huffman and Boyle,David Love,BrianRJackson@gustr.com,845-901-8662,StrongWolf.com,IT Services,Advertisement,Contact in Future,"23 Aug, 2018 00:07:00",Yes,August
1308,Alves,Liberty Wealth Planner,Jasmine Frank,MaryannWAlves@einrot.com,337-535-2198,VocalAid.com,Education,Employee Referral,Contact in Future,"23 Aug, 2018 00:07:00",Yes,August
1355,Johns,Prestiga-Biz,Thomas Mondrake,MaryNJohns@jourrapide.com,541-885-7529,CareerCue.com,Consulting,Sales Mail Alias,Contacted,"23 Aug, 2018 00:07:00",Yes,August
1364,Loggins,Laneco,Harold Pawlan,TiaRLoggins@einrot.com,212-896-6203,ToolBrush.com,Financial Services,Web Research,Contacted,"23 Aug, 2018 00:07:00",Yes,August
1389,Dow,Asian Plan,Rozario Diego,NicholasRDow@dayrep.com,713-600-1533,TubeMenu.com,Financial Services,Advertisement,Pre Qualified,"23 Aug, 2018 00:07:00",Yes,August
1459,Herrera,Office Warehouse,Santa Cruz Clara,SheilaMHerrera@teleworm.us,308-698-5635,ProvidenceInsuranceAgents.com,Government/Military,Cold Call,Junk Lead,"22 Aug, 2018 00:07:00",Yes,August
1282,Ingraham,Price Club,Jasmine Frank,KristenLIngraham@rhyta.com,812-671-2448,MarathonMeals.com,Education,Advertisement,Lost Lead,"22 Aug, 2018 00:07:00",Yes,August
1283,Litwin,Wag's,Augustine Paul,BarbaraGLitwin@jourrapide.com,989-282-1737,ShaggyFurniture.com,Government/Military,Advertisement,Contacted,"22 Aug, 2018 00:07:00",Yes,August
1301,Kellett,Pacific Stereo,Roger Terrence,SheliaKKellett@rhyta.com,219-614-0272,ReviewedFilms.com,Technology,Advertisement,Not Contacted,"22 Aug, 2018 00:07:00",Yes,August
1319,Crafton,Rhodes Furniture,Roger Terrence,FilomenaJCrafton@cuvox.de,407-352-8212,FreeMechanics.com,Communications,Cold Call,Contacted,"22 Aug, 2018 00:07:00",Yes,August
1386,Lujan,Planet Pizza,Pete Zachariah,KathyKLujan@cuvox.de,719-655-9117,PopMoves.com,Manufacturing,Partner,Contacted,"22 Aug, 2018 00:07:00",Yes,August
1267,Johnson,Harvest Foods,Pete Zachariah,MaryVJohnson@armyspy.com,870-282-6839,FullInsider.com,Technology,Online Store,Pre Qualified,"21 Aug, 2018 00:07:00",Yes,August
1274,Andersen,Lechmere,Rozario Diego,DollyRAndersen@armyspy.com,626-688-8113,SewAddict.com,Communications,Public Relations,Contacted,"21 Aug, 2018 00:07:00",Yes,August
1588,Dodd,Honest Air Group,Jasmine Frank,IrvingEDodd@teleworm.us,212-279-5229,NorthernCasinos.com,Education,Employee Referral,Contact in Future,"21 Aug, 2018 00:07:00",Yes,August
1334,Scheidt,Chatham,Rozario Diego,KennethPScheidt@einrot.com,937-305-7501,HottestNumbers.com,Government/Military,Public Relations,Pre Qualified,"21 Aug, 2018 00:07:00",Yes,August
1371,Avallone,Ulbrich's,Tina Thomas,JennyMAvallone@dayrep.com,262-694-8963,CowboyClubs.com,Manufacturing,Cold Call,Contact in Future,"21 Aug, 2018 00:07:00",Yes,August
1195,Bishop,Complete Tech,Jasmine Frank,MichelleEBishop@gustr.com,302-308-9061,LeaseSyndicate.com,Communications,Public Relations,Pre Qualified,"20 Aug, 2018 00:07:00",Yes,August
1307,Hutto,World Radio,Tina Thomas,KennethJHutto@gustr.com,916-935-8252,ChickWeekend.com,Technology,Sales Mail Alias,Pre Qualified,"20 Aug, 2018 00:07:00",Yes,August
1373,Benjamin,Cardinal Stores,Tina Thomas,FloraBBenjamin@rhyta.com,443-676-4315,LastingMarks.com,Pharma,Advertisement,Contacted,"20 Aug, 2018 00:07:00",Yes,August
1382,Ortiz,Network Air,Augustine Paul,LoisWOrtiz@armyspy.com,318-340-5934,MakeupDiscounts.com,Financial Services,Partner,Contacted,"20 Aug, 2018 00:07:00",Yes,August
1205,Jansson,Olson Electronics,Jasmine Frank,JohnnieJJansson@cuvox.de,870-262-9166,VivaHoliday.com,Education,Employee Referral,Contacted,"19 Aug, 2018 00:07:00",Yes,August
1253,Nissen,Luskin's,Lazar Mathew,CatherineKNissen@gustr.com,301-820-9400,PopMoves.com,Consulting,Cold Call,Pre Qualified,"19 Aug, 2018 00:07:00",Yes,August
1260,Madrid,MagnaSolution,Thomas Mondrake,DorothyJMadrid@cuvox.de,608-224-5263,ChezMedia.com,Communications,Trade Show,Junk Lead,"19 Aug, 2018 00:07:00",Yes,August
1583,Mullen,Mages,Rozario Diego,PatrickHMullen@jourrapide.com,334-268-8248,ForeignFlick.com,Government/Military,Cold Call,Contact in Future,"19 Aug, 2018 00:07:00",Yes,August
1370,Barr,Peaches,David Love,RickyJBarr@superrito.com,303-821-1118,DocAttorney.com,Government/Military,Public Relations,Pre Qualified,"19 Aug, 2018 00:07:00",Yes,August
1379,Salazar,Bay Furniture,Lazar Mathew,MarciaSSalazar@superrito.com,419-486-2844,PopSuppliers.com,Financial Services,Online Store,Attempted to Contact,"19 Aug, 2018 00:07:00",Yes,August
1128,Madrid,Pergament Home Centers,Thomas Mondrake,CarlosSMadrid@gustr.com,815-831-1161,AffinityClicks.com,Consulting,Online Store,Contact in Future,"19 Aug, 2018 00:07:00",Yes,August
1569,Howard,Olson Electronics,David Love,MarcusSHoward@fleckens.hu,216-510-2409,TalkAbuse.com,Technology,External Referral,Pre Qualified,"18 Aug, 2018 00:07:00",Yes,August
1336,Slade,Heslop's,Harold Pawlan,CynthiaDSlade@dayrep.com,724-499-1083,MicroRatings.com,Technology,Trade Show,Lost Lead,"18 Aug, 2018 00:07:00",Yes,August
1179,Johnson,Cougar Investment,Rozario Diego,PamelaVJohnson@teleworm.us,908-981-6144,FetchStats.com,IT Services,Online Store,Contacted,"17 Aug, 2018 00:07:00",Yes,August
1231,Garay,Lawn N' Order Garden Care,Pete Zachariah,LutherRGaray@armyspy.com,828-693-0578,TextAccident.com,Service Provider,Online Store,Contact in Future,"17 Aug, 2018 00:07:00",Yes,August
1279,Yu,Kiddie City,Augustine Paul,LorenLYu@teleworm.us,218-363-7867,ReadyOrders.com,Communications,External Referral,Junk Lead,"17 Aug, 2018 00:07:00",Yes,August
1429,Ramirez,Quality Merchant Services,Pete Zachariah,PaulMRamirez@rhyta.com,508-630-9126,PrescriptionSpecialists.com,Financial Services,Advertisement,Pre Qualified,"16 Aug, 2018 00:07:00",Yes,August
1452,Graham,Sports Town USA,Tina Thomas,RoxaneBGraham@einrot.com,727-379-1703,FinancialSolver.com,Government/Military,Web Research,Contact in Future,"16 Aug, 2018 00:07:00",Yes,August
1636,Greenwood,John M. Smyth's Homemakers,Augustine Paul,BetsyJGreenwood@fleckens.hu,509-839-3999,DollarReserve.com,Financial Services,Online Store,Pre Qualified,"16 Aug, 2018 00:07:00",Yes,August
1320,Tolson,Indiewealth,Thomas Mondrake,AndreKTolson@armyspy.com,608-550-6767,AllPast.com,Technology,Partner,Pre Qualified,"15 Aug, 2018 00:07:00",Yes,August
1321,Rogers,Naugles,Augustine Paul,GerryBRogers@jourrapide.com,308-765-7036,IncredibleSeats.com,Technology,Advertisement,Contact in Future,"15 Aug, 2018 00:07:00",Yes,August
1410,Ellington,Licorice Pizza,Augustine Paul,LuzREllington@dayrep.com,248-534-3276,FancyApps.com,Communications,Online Store,Pre Qualified,"15 Aug, 2018 00:07:00",Yes,August
1538,Mora,Body Toning,Pete Zachariah,AwildaLMora@teleworm.us,308-652-9023,GreenPlatinum.com,Government/Military,Advertisement,Contact in Future,"13 Aug, 2018 00:07:00",Yes,August
1038,Fuller,Hit or Miss,Roger Terrence,RogerHFuller@dayrep.com,801-315-3473,MommyVentures.com,Government/Military,Web Research,Contact in Future,"13 Aug, 2018 00:07:00",Yes,August
1570,Gammons,Kelly and Cohen,Augustine Paul,JamesSGammons@gustr.com,262-835-4320,AirPreview.com,Financial Services,Public Relations,Lost Lead,"13 Aug, 2018 00:07:00",Yes,August
